rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/spenser_confidential,Spenser Confidential,"To unravel a twisted murder conspiracy, a former police detective returns to Boston's criminal underworld.","While the buddy cops at the center of Spenser Confidential are plenty affable, the comedy never arrives as this half-hearted vehicle goes purely through the motions.",R,"Action & Adventure, Comedy, Mystery & Suspense",Peter Berg,"Sean O'Keefe, Brian Helgeland","Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger, Bokeem Woodbine, Marc Maron, Post Malone, Colleen Camp",3/6/2020,3/10/2020,111,Netflix,Rotten,37,82,Spilled,53,1120,19,30,52
m/springsteen_on_broadway,Springsteen on Broadway,,"The Boss holds court with arresting charisma and storytelling skill in this one-man show, delivering a rollicking rumination on America's past, present, and future.",NR,"Documentary, Musical & Performing Arts",Thom Zimny,Bruce Springsteen,"Bruce Springsteen, Patti Scialfa",,,,Netflix,Certified-Fresh,96,24,Upright,96,131,10,23,1
m/step_sisters,Step Sisters,"Jamilah seems to have it all. She's the president of her sorority, captain of the step dance crew, student liaison to the college dean, and she has been accepted to Harvard Law School. When the hard-partying white girls from Sigma Beta Beta embarrass the school, Jamilah is ordered to come to the rescue by teaching the rhythmically-challenged how to dance, in hopes of winning the Steptacular, the most competitive of dance competitions.",,PG-13,Comedy,Charles Stone III,Chuck Hayward,"Alessandra Toreson, Megalyn Echikunwoke, Eden Sher, Lyndon Smith, Gage Golightly, Matt McGorry, Nia Jervier, Marque Richardson, Naturi Naughton",12/31/2017,1/19/2018,104,Netflix,Rotten,22,9,Spilled,46,168,2,2,7
m/steve_martin_and_martin_short_an_evening_you_will_forget_for_the_rest_of_your_life,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,,"Brimming with sidesplitting laughs and off the wall energy, Steve Martin And Martin Short: An Evening You Will Forget For the Rest of Your Life is a nostalgic celebration of two comedy legends.",NR,Comedy,Marcus Raboy,"Steve Martin, Martin Short","Steve Martin, Martin Short",,,,Netflix,Fresh,100,10,Upright,71,98,3,10,0
m/strong_island,Strong Island,"When filmmaker Yance Ford investigates the 1992 murder of a young black man, it becomes an achingly personal journey since the victim, 24-year-old William Ford Jr., was the filmmaker's brother.",Strong Island uses one family's heartbreaking tragedy to offer a sobering picture of racial injustice in modern America.,NR,Documentary,,,,9/15/2017,9/15/2017,107,Netflix,Certified-Fresh,100,48,Spilled,57,670,16,48,0
m/system_crasher,System Crasher (Systemsprenger),,"While it may test viewers' patience, System Crasher is a thoughtful and compassionate portrait of one child's trauma and anger, featuring an enigmatic Helena Zengel in the lead role.",NR,"Art House & International, Drama",Nora Fingscheidt,Nora Fingscheidt,"Helena Zengel, Albrecht Schuch, Gabriela Maria Schmeide, Lisa Hagmeister, Melanie Straub, Victoria Trauttmansdorff, Maryam Zaree, Tedros Teclebrhan",,,,Netflix,Fresh,94,35,,,,7,33,2
m/take_your_pills,Take Your Pills,"In America today, where competition is ceaseless from school to the workforce and everyone wants a performance edge, Adderall and other prescription stimulants are the defining drugs of this generation.",,NR,Documentary,Alison Klayman,,,3/16/2018,3/16/2018,87,Netflix,Fresh,62,13,Spilled,51,151,4,8,5
m/tall_girl,Tall Girl,,,NR,"Comedy, Drama",Nzingha Stewart,Sam Wolfson,"Ava Michelle, Griffin Gluck, Luke Eisner, Anjelika Washington, Sabrina Carpenter, Clara Wilsey, Paris Berelc, Rico Paris, Steve Zahn, Angela Kinsey",,,,Netflix,,,,,,,2,4,5
m/tallulah,Tallulah,A dissatisfied Beverly Hills housewife tired of caring for her toddler hires a stranger to baby-sit.,"Tallulah's narrative insight, thoughtfully written characters, and talented cast add up to an absorbing family drama that transcends genre tropes and capably overcomes its flirtations with melodrama.",NR,Drama,Sian Heder,Sian Heder,"Ellen Page, Allison Janney, Tammy Blanchard, Evan Jonigkeit, Felix Solis, David Zayas, Uzo Aduba, Fredric Lehne, Evangeline Ellis, John Benjamin Hickey, Zachary Quinto, Liliana Ellis, Maddie Corman, Eden Marryshow, Oberon K.A. Adjepong, Tommar Wilson, J. Oscar Simmons, Charlotte Ubben, Olivia Levine, Tijuana Ricks, Jason Tottenham, Mansoor Najeeullah, Todd Alan Crain, Chanel Jenkins, Rachel Hardin, Stacey Thunder, Jasson Finney, Berto Colon",7/29/2016,5/23/2017,111,Netflix,Certified-Fresh,85,54,Upright,69,3370,19,46,8
m/tell_me_who_i_am,Tell Me Who I Am,A teenager wakes up from a coma after surviving a motorcycle accident.,"While it may raise more questions than it ultimately answers, Tell Me Who I Am unravels a real-life horror story to devastating effect.",NR,"Documentary, Mystery & Suspense",Ed Perkins,,"Andrew Caley, Alex Lewis, Marcus Lewis, Kathleen Ray, Marcus Lewis, Evan Milton, Thomas Mulhurn, Kathleen Raymond",10/18/2019,10/18/2019,85,Netflix,Certified-Fresh,97,36,Upright,88,182,13,35,1
m/the_after_party_2018,The After Party,"When an aspiring rapper goes viral for all the wrong reasons, he thinks his career is over. But when his best friend gets them into a wild New York City after party, he gets one more chance to make the impossible happen.",,NR,"Comedy, Musical & Performing Arts",Ian Edelman,Ian Edelman,"Kyle Harvey, Harrison Holzer, Shelley Hennig, Teyana Taylor, Jordan Rock, Amin Joseph, Blair Underwood, Wiz Khalifa, French Montana, DJ Khaled, Desiigner, Pusha T, Jadakiss, Tee Grizzley, Young M.A",8/24/2018,8/24/2018,120,Netflix,Rotten,0,5,Upright,87,393,0,0,5
m/the_american_meme,The American Meme,"Four social media stars, Paris Hilton, Josh Ostrovsky, Brittany Furlan, and Kirill Bichutsky, hustle to create empires online.","The American Meme dives into the shallow end of modern celebrity, emerging with a series of fascinating -- and surprisingly deep -- observations.",NR,Documentary,Bert Marcus,Bert Marcus,"Brittany Furlan, DJ Khaled, Hailey Bieber, Kirill Bichutsky, Paris Hilton, Josh Ostrovsky",,12/7/2018,90,Netflix,Fresh,94,31,Upright,97,1373,4,29,2
m/the_angel,The Angel,"Ashraf Marwan, the son-in-law of President Nasser, becomes a special adviser while working as an Israeli agent.",,NR,"Drama, Mystery & Suspense",Ariel Vromen,David Arata,"Marwan Kenzari, Toby Kebbell, Hannah Ware, Maisa Abd Elhadi, Sasson Gabay, Miki Leon, Ori Pfeffer, Slimane Dazi",9/14/2018,9/14/2018,90,Netflix,Fresh,75,12,Upright,60,243,1,9,3
m/the_babysitter_2017,The Babysitter,"When Cole stays up past his bedtime, he discovers that his hot baby sitter belongs to a satanic cult that will stop at nothing to keep him quiet.","Enjoyable if not particularly original, The Babysitter makes the most of its familiar genre ingredients with energetic direction and a killer cast.",NR,Horror,McG,Brian Duffield,"Bella Thorne, Samara Weaving, Robbie Amell, Hana Mae Lee, Andrew Bachelor, Judah Lewis, Leslie Bibb",10/13/2017,10/13/2017,85,Netflix,Fresh,72,29,Upright,61,2334,0,21,8
m/the_ballad_of_buster_scruggs,The Ballad of Buster Scruggs,An anthology of six short films that take place in 19th-century post-Civil War era during the settling of the Old West.,The Ballad of Buster Scruggs avoids anthology pitfalls with a consistent collection tied together by the Coen brothers' signature blend of dark drama and black humor.,R,"Drama, Western","Joel Coen, Ethan Coen","Ethan Coen, Joel Coen","Tim Blake Nelson, Bill Heck, James Franco, Liam Neeson, Zoe Kazan, Tom Waits, Tyne Daly, Brendan Gleeson",11/8/2018,11/16/2018,132,Netflix,Certified-Fresh,90,224,Upright,77,3514,43,202,22
m/the_black_godfather_2019,The Black Godfather,,,NR,Documentary,Reginald Hudlin,,"Clarence Avant, Snoop Dogg, Sean Combs, Diane Warren, Lionel Richie, Suzanne de Passe, David Geffen, Jerry Moss, Lucian Grainge, Cicely Tyson, Jamie Foxx",6/7/2019,,,Netflix,Fresh,100,7,,,,4,7,0
m/the_bleeding_edge,The Bleeding Edge,Filmmaker Kirby Dick examines the the $400 billion medical device industry and the profit-driven mindset that rushes implanted devices into the marketplace with proper clinical trials.,,NR,Documentary,,"Kirby Dick, Amy Ziering",,7/27/2018,7/27/2018,99,Netflix,Fresh,100,19,Upright,83,337,10,19,0
m/the_boy_who_harnessed_the_wind,The Boy Who Harnessed the Wind,A 13-year-old boy is thrown out of the school he loves when his family can no longer afford the fees. He sneaks into the library and learns how to build a windmill to save his village from a famine.,The Boy Who Harnessed the Wind earns its predictably uplifting arc through strong performances and impressive work from debuting director Chiwetel Ejiofor.,NR,"Art House & International, Drama",Chiwetel Ejiofor,"William Kamkwamba, Chiwetel Ejiofor","Maxwell Simba, Chiwetel Ejiofor, Aïssa Maïga, Lily Banda, Lemogang Tsipa, Philbert Falakeza, Joseph Marcell, Noma Dumezweni",3/1/2019,3/1/2019,113,Netflix,Certified-Fresh,86,63,Upright,88,374,20,54,9
m/the_breaker_upperers,The Breaker Upperers,Two cynical women create an agency that helps break up couples in an attempt to avoid moving on with their lives.,"The Breaker Upperers brings the laughs early and often, thanks to the dry wit -- and effervescent chemistry -- of writer-director-star duo Jackie van Beek and Madeleine Sami.",NR,"Art House & International, Comedy, Romance","Jackie van Beek, Madeleine Sami","Jackie van Beek, Madeleine Sami","Jackie van Beek, Madeleine Sami, Celia Pacquola, James Rolleston, Ana Scotney",,2/15/2019,90,Netflix,Certified-Fresh,87,47,Spilled,51,363,6,41,6
m/the_christmas_chronicles,The Christmas Chronicles,"Siblings Kate and Teddy Pierce hatch a scheme to capture Santa Claus on Christmas Eve. When the plan goes awry, the kids join forces with a somewhat jolly Saint Nick and his loyal elves to save the holiday before it's too late.",Viewers seeking a fresh holiday viewing option -- or those simply in the mood for Santa Kurt Russell -- should find The Christmas Chronicles well worth a yuletide stream.,NR,"Comedy, Kids & Family",Clay Kaytis,Matt Lieberman,"Kurt Russell, Judah Lewis, Darby Camp, Kimberly Williams-Paisley, Lamorne Morris, Jesse Gervasi, David Kohlsmith, Kaitlyn Airdrie, Jack Bona, Paskal Vaklev, Abel Tekeste, Vella Lovell, Jameson Kraemer, Lauren Collins, Solla Park, Jonathan Kim, Johnny Koo, Seth Mohan, Kayla Lakhani, Glen McDonald, Goldie Hawn",,11/22/2018,104,Netflix,Fresh,67,58,Upright,77,1268,13,39,19
m/the_coldest_game,The Coldest Game,A troubled math genius prepares to play in a U.S.-Soviet chess match as the Cuban missile crisis threatens world peace in 1962.,,NR,"Drama, Mystery & Suspense",Lukasz Kosmicki,"Lukasz Kosmicki, Marcel Sawicki","Bill Pullman, Lotte Verbeek, Nicholas Farrell, Corey Johnson, James Bloor, Aleksey Serebryakov, Robert Wieckiewicz, Magdalena Boczarska",2/8/2020,2/8/2020,103,Netflix,Rotten,0,5,Spilled,50,102,1,0,5
m/the_death_and_life_of_marsha_p_johnson,The Death and Life of Marsha P. Johnson,"Filmmakers re-examine the 1992 death of transgender legend Marsha P. Johnson, who was found floating in the Hudson River. Originally ruled a suicide, many in the community believe she was murdered.",The Death and Life of Marsha P. Johnson uses its belated investigation into an activist's murder as the framework for a sobering look at the ongoing battle for equal rights.,NR,Documentary,David France,"David France, Mark Blane","Michael Baden, Taylor Mead, Victoria Cruz",10/6/2017,10/6/2017,105,Netflix,Fresh,96,28,Upright,72,207,13,27,1
m/the_decline,The Decline (Jusqu'au déclin),A fatal accident at a remote survivalist training camp sends participants into a panic - and sets the stage for a chilling showdown.,,NR,Mystery & Suspense,Patrice Laliberté,"Nicolas Krief, Charles Dionne","Guillaume Laurin, Marie-Evelyne Lessard, Réal Bossé, Marc Beaupré, Marilyn Castonguay, Guillaume Cyr, Marc-Andre Grondin, Isabelle Giroux",,3/28/2020,83,Netflix,Fresh,89,9,Upright,64,152,1,8,1
m/the_dirt_2019,The Dirt,The misfits of Mötley Crüe rise from the streets of Hollywood to the heights of international fame in the 1980s.,The Dirt celebrates the rude debauchery that Mötley Crüe's fans enjoy -- but does so with the dispiriting lack of substance that the group's critics have long decried.,NR,Drama,Jeff Tremaine,"Rich Wilkes, Amanda Adelson","Douglas Booth, Iwan Rheon, Machine Gun Kelly, Daniel Webber, David Costabile, Pete Davidson",,3/22/2019,108,Netflix,Rotten,38,72,Upright,94,6710,17,27,45
m/the_discovery_2017,The Discovery,"In the near future, due to a breakthrough scientific discovery by Dr. Thomas Harbor, there is now definitive proof of an afterlife. While countless people have chosen suicide to reset their existence, others try to decide what it all means. Among them is Dr. Harbor's son Will, who has arrived at his father's isolated compound with a mysterious young woman named Isla. There, they discover the strange acolytes who help Dr. Harbor with his experiments.","The Discovery looks fascinating on paper, but in spite of its thought-provoking premise and starry ensemble, it's a disappointing case of untapped potential.",NR,"Drama, Science Fiction & Fantasy, Romance",Charlie McDowell,"Charlie McDowell, Justin Lader","Robert Redford, Rooney Mara, Jason Segel, Jesse Plemons, Riley Keough",,4/1/2017,110,Netflix,Rotten,45,62,Spilled,43,1287,17,28,34
m/the_edge_of_democracy,The Edge of Democracy,The beleaguered leaders of Brazil are followed as they deal with their ideologically divided country.,"Assembled with absorbing insight and passion by director Petra Costa, The Edge of Democracy is a disturbing and expansive overview of how a democratic nation can teeter into autocracy.",NR,Documentary,Petra Costa,Petra Costa,"Dilma Rousseff, Michel Temer, Eduardo Cunha, Luiz Inácio Lula daSilva",,6/19/2019,113,Netflix,Certified-Fresh,97,35,Upright,68,580,10,34,1
m/the_forest_of_love,The Forest of Love,A man uses his charisma to manipulate the people around him.,,NR,,Sion Sono,,"Denden, Kyoko Hinami, Shinnosuke Mitsushima, Kippei Shiina, Takato Yonemoto, Michael Shen, Young Dais, Timothy Cubbison",10/11/2019,10/11/2019,151,Netflix,Fresh,100,11,Upright,62,32,2,11,0
m/the_fundamentals_of_caring,The Fundamentals of Caring,"A writer (Paul Rudd) retires after a personal tragedy and becomes a disabled teen's caregiver. When the two embark on an impromptu road trip, their ability to cope is tested as they start to understand the importance of hope and friendship.",The Fundamentals of Caring gets maximum mileage out of the chemistry between its well-matched leads as it follows a fairly well-worn coming-of-age road trip route.,NR,Drama,Rob Burnett,Rob Burnett,"Paul Rudd, Craig Roberts, Selena Gomez, Bobby Cannavale, Jennifer Ehle, Megan Ferguson, Julia Denton, Bill Murphey, Samantha Huskey, Alex Huff, Ashley White, Donna Biscoe, Matthew Pruitt, Robert Walker Branchaud, Alan Boell, Eric Singer, James Donadio, Matt Mercurio, Frederick Weller",,5/23/2017,93,Netflix,Fresh,77,35,Upright,83,5941,8,27,8
m/the_great_hack,The Great Hack,The dark world of data exploitation is uncovered through the unpredictable personal journeys of players on different sides of the explosive Cambridge Analytica/Facebook data story.,The Great Hack offers an alarming glimpse of the way data is being weaponized for political gain -- and what it might mean for future elections.,NR,Documentary,"Jehane Noujaim, Karim Amer",,,7/24/2019,7/24/2019,135,Netflix,Certified-Fresh,87,52,Upright,64,396,21,45,7
m/the_guernsey_literary_and_potato_peel_pie_society,The Guernsey Literary and Potato Peel Pie Society,"In 1946 a London-based writer begins exchanging letters with residents on the island of Guernsey, which was German-occupied during WWII. Feeling compelled to visit the island, she starts to get a picture of what it was like during the occupation.","Far more traditional and straightforward than its unwieldy title, The Guernsey Literary and Potato Peel Society offers delightful comfort food for fans of period drama.",NR,Drama,Mike Newell,"Thomas Bezucha, Don Roos","Lily James, Michiel Huisman, Jessica Brown Findlay, Glen Powell, Matthew Goode, Katherine Parkinson, Tom Courtenay, Penelope Wilton, Marek Oravec, Andy Gathergood",4/20/2018,8/10/2018,124,Netflix,Certified-Fresh,80,71,Upright,81,1426,13,57,14
m/the_half_of_it,The Half of It,"A shy, introverted student helps the school jock woo a girl whom, secretly, they both want.","For viewers in search of an uncommonly smart, tender, and funny coming-of-age story, The Half of It has everything.",NR,"Comedy, Romance",Alice Wu,Alice Wu,"Leah Lewis, Daniel Diemer, Alexxis Lemire",,5/2/2020,105,Netflix,Certified-Fresh,97,90,Upright,80,788,19,87,3
m/the_highwaymen,The Highwaymen,Former Texas Rangers Frank Hamer and Maney Gault join forces to try and capture notorious outlaws Bonnie Parker and Clyde Barrow.,The Highwaymen depicts law enforcement's side of the Bonnie and Clyde manhunt -- a story that's unfortunately not quite as entertaining despite its marquee leads.,R,"Drama, Mystery & Suspense",John Lee Hancock,John Fusco,"Kevin Costner, Woody Harrelson, Kathy Bates, Kim Dickens, John Carroll Lynch, Thomas Mann, Emily Brobst, W. Earl Brown, Edward Bossert, David Furr, Jane McNeill, Jesse C. Boyd, Kaley Wheless, Sheenan Cole, Jeff Pope, Josh Caras, Luke Loveless, Samantha Hunter Ogan, Dean Denton, Billy Slaughter",3/15/2019,3/30/2019,132,Netflix,Rotten,57,138,Upright,73,1339,35,79,59
m/the_incredible_jessica_james,The Incredible Jessica James,"Jessica, an aspiring playwright in New York City, is trying to get over a recent break-up when she meets Boone, who's also recovering from a recent split. Together, they figure out a way to make it in a ""post-relationship"" world.","The Incredible Jessica James makes its standard storyline feel new, almost purely on the strength of a captivating, potentially star-making performance from Jessica Williams.",NR,Comedy,James C. Strouse,James C. Strouse,"Jessica Williams, LaKeith Stanfield, Noël Wells, Taliyah Whitaker",,7/29/2017,85,Netflix,Certified-Fresh,88,59,Upright,66,807,18,52,7
m/the_influence_2019,The Influence (La influencia),,,NR,Horror,Denis Rovira,"Michel Gaztambide, Ramsey Campbell, Denis Rovira","Emma Suárez, Manuela Vellés, Maggie Civantos, Alain Hernández, Claudia Placer",,,,Netflix,Rotten,0,5,Spilled,26,43,0,0,5
m/the_irishman,The Irishman,"In the 1950s, truck driver Frank Sheeran gets involved with Russell Bufalino and his Pennsylvania crime family. As Sheeran climbs the ranks to become a top hit man, he also goes to work for Jimmy Hoffa -- a powerful Teamster tied to organized crime.","An epic gangster drama that earns its extended runtime, The Irishman finds Martin Scorsese revisiting familiar themes to poignant, funny, and profound effect.",R,"Drama, Mystery & Suspense",Martin Scorsese,Steven Zaillian,"Robert De Niro, Al Pacino, Joe Pesci, Jesse Plemons, Bobby Cannavale, Anna Paquin, Harvey Keitel, Ray Romano, Stephen Graham, Aleksa Palladino, Stephanie Kurtzuba, Jack Huston, Kathrine Narducci, Domenick Lombardozzi, Paul Herman, Gary Basaraba, Marin Ireland",11/1/2019,11/27/2019,209,Netflix,Certified-Fresh,96,439,,86,1057,53,421,19
m/the_ivory_game,The Ivory Game,"Ivory is a prized status symbol for middle-class Chinese, and poachers in pursuit of white gold are slaughtering African elephants in record numbers. Filmmakers went under cover for 16 months, infiltrating and documenting the deep-rooted corruption at the heart of the global ivory trafficking crisis.","Hard-hitting and ambitious to a fault, The Ivory Game serves as a fittingly urgent call to action against a looming threat against vulnerable wildlife and a fragile ecosystem.",NR,Documentary,"Richard Ladkani, Kief Davidson",,"Ian Craig, Andrea Crosta, Ofir Drori, Hongxiang Huang, Georgina Kamanga",,5/23/2017,112,Netflix,Fresh,81,21,Upright,74,386,10,17,4
m/the_kindergarten_teacher_2018,The Kindergarten Teacher,,"Elevated by a bravura performance from Maggie Gyllenhaal, The Kindergarten Teacher is one American remake that retains its impact the second time around.",R,Drama,Sara Colangelo,Sara Colangelo,"Maggie Gyllenhaal, Parker Sevak, Rosa Salazar, Michael Chernus, Gael García Bernal, Daisy Tahan, Haley Murphy, Sam Jules, Anna Baryshnikov, Stefaniya Makarova, Gael Garca Bernal, Samrat Chakrabarti, Ajay Naidu, Ato Blankson-Wood, McManus Woodend, Aamira Martinez, Clark Carmichael, Carson Grant, Douglas Taurel, Kea Trevett, Shyaporn Theerakulstit",10/12/2018,,,Netflix,Certified-Fresh,91,98,Upright,68,766,22,89,9
m/the_king_2019,The King,"Young Henry V encounters deceit, war and treachery after becoming king of England in the 15th century.","While The King is sometimes less than the sum of its impressive parts, strong source material and gripping performances make this a period drama worth hailing.",R,Drama,David Michôd,"David Michôd, Joel Edgerton","Timothée Chalamet, Joel Edgerton, Sean Harris, Ben Mendelsohn, Robert Pattinson, Lily-Rose Depp, Tom Glynn-Carney, Thomasin McKenzie, Dean-Charles Chapman",10/11/2019,11/1/2019,140,Netflix,Fresh,71,141,Upright,83,2084,32,100,41
m/the_kissing_booth,The Kissing Booth,A high school student finds herself face-to-face with her long-term crush when she signs up to run a kissing booth at the spring carnival.,The Kissing Booth deploys every rom-com cliché in the book with little care given to achieving any real sentiment.,NR,"Comedy, Romance",Vince Marcello,Vince Marcello,"Molly Ringwald, Joey King, Joel Courtney, Meganne Young, Jacob Elordi",5/11/2018,5/11/2018,105,Netflix,Rotten,17,12,Spilled,57,2729,1,2,10
m/the_knight_before_christmas,The Knight Before Christmas,"A medieval knight is transported to the present day, where he falls for a high school science teacher who's disillusioned by love.","While its plot borders on the absurd, The Knight Before Christmas is endearing and charming enough to make it a worthy addition to the holiday rom-com genre.",NR,"Comedy, Drama, Romance",Monika Mitchell,Cara Russell,"Vanessa Hudgens, Josh Whitehouse, Emmanuelle Chriqui, Harry Jarvis, Mimi Gianopulos, Ella Kenion, Jean-Michel Le Gal, Arnold Pinnock",,11/21/2019,93,Netflix,Fresh,70,20,Spilled,42,225,0,14,6
m/the_land_of_steady_habits,The Land of Steady Habits,"Feeling trapped in the stifling, wealthy enclave of Westport, Conn., a man retires from his job in finance and leaves his wife in the hopes that it will renew his lust for life. He befriends a drug-addicted teen, sending him down a path of reckless, regrettable behavior. His shameful actions cause him to question who he is as a father and, ultimately, who he is as a person.","With typically sharp work from writer-director Nicole Holofcener and finely layered performances, The Land of Steady Habits is one mid-life crisis worth watching.",NR,"Comedy, Drama",Nicole Holofcener,Nicole Holofcener,"Ben Mendelsohn, Connie Britton, Thomas Mann, Edie Falco, Natalie Gold, Charlie Tahan, Elizabeth Marvel, Bill Camp",9/14/2018,9/14/2018,98,Netflix,Certified-Fresh,83,41,Spilled,47,315,13,34,7
m/the_last_laugh_2019,The Last Laugh,"Retired talent manager Al reconnects with former client Buddy, a comedian who gave up performing decades ago, and urges him to go back out on the road.","Chevy Chase and Richard Dreyfuss are a sight for sore eyes, but they unfortunately do not get The Last Laugh in a generic buddy comedy that never musters any jokes worthy of their comedic chops.",NR,Comedy,Greg Pritikin,Greg Pritikin,"Chevy Chase, Richard Dreyfuss, Kate Micucci, Andie MacDowell, Amy Brassette, Isla Cervelli, Ritchie Montgomery",,1/11/2019,98,Netflix,Rotten,53,15,Spilled,36,145,2,8,7
m/the_last_summer_2019,The Last Summer,High school graduates wrestle with love and friendship during their final summer together before heading off to college.,,NR,"Comedy, Drama",William Bindley,"William Bindley, Scott Bindley, April Prosser","KJ Apa, Maia Mitchell, Jacob Latimore, Halston Sage, Sosie Bacon, Wolfgang Novogratz, Gabrielle Anwar, Ed Quinn, Jacob McCarthy, Mario Revolori, Gage Golightly, Norman Johnson Jr., Tyler Posey",,5/3/2019,109,Netflix,Rotten,17,6,Spilled,24,70,0,1,5
m/the_last_thing_he_wanted,The Last Thing He Wanted,"When she helps her father broker an arms deal, a reporter becomes involved in the story she's trying to break.","It'll be the last thing most viewers want, too.",R,"Drama, Mystery & Suspense",Dee Rees,"Marco Villalobos, Dee Rees","Anne Hathaway, Rosie Perez, Ben Affleck, Edi Gathegi, Willem Dafoe, Mel Rodriguez",2/21/2020,2/21/2020,115,Netflix,Rotten,5,56,Spilled,13,297,14,3,53
m/the_laundromat,The Laundromat,"When her idyllic vacation takes an unthinkable turn, Ellen Martin begins investigating a fake insurance policy.",The Laundromat misuses its incredible cast by taking a disappointingly blunt and unfocused approach to dramatizing the real-life events that inspired it.,R,"Comedy, Drama",Steven Soderbergh,"Scott Z. Burns, Jake Bernstein","Meryl Streep, Gary Oldman, Antonio Banderas, Jeffrey Wright, Melissa Rauch, Jeff Michalski, Jane Morris, Robert Patrick, David Schwimmer, Cristela Alonzo, Larry Clarke, Will Forte, Chris Parnell, Nonso Anozie, Larry Wilmore, Jessica Allain, Nikki Amuka-Bird, Matthias Schoenaerts, Rosalind Chao, Kunjue Li, Ming Lo, James Cromwell, Sharon Stone",9/27/2019,10/18/2019,96,Netflix,Rotten,41,167,Spilled,40,900,31,68,99
m/the_laws_of_thermodynamics,The Laws of Thermodynamics (Las Leyes de la Termodinámica),A neurotic scientist tries to balance his relationship with a model and his obsession about the laws of the thermodynamics and its effect on their romance.,,NR,Comedy,Mateo Gil,Mateo Gil,"Vito Sanz, Roberta Vazquez, Chino Darín, Vicky Luengo, Juan Betancourt, Irene Escolar, Josep Maria Pou",,8/31/2018,100,Netflix,Rotten,46,13,Spilled,40,36,3,6,7
m/the_legacy_of_a_whitetail_deer_hunter,The Legacy of a Whitetail Deer Hunter,The great hunter Buck Ferguson and his trusted cameraman Don set out for an epic weekend adventure to reconnect with Buck's young son.,The Legacy of a Whitetail Deer Hunter wastes a promising premise and talented cast on a frustratingly uneven comedy that lacks enough laughs to forgive its narrative flaws.,NR,Comedy,Jody Hill,"John Carcieri, Jody Hill, Danny McBride (IV)","Josh Brolin, Danny McBride (IV), Montana Jordan, Scoot McNairy, Carrie Coon",,7/6/2018,83,Netflix,Rotten,30,23,Spilled,42,136,7,7,16
m/the_legend_of_cocaine_island,The Legend of Cocaine Island,,"Rodney Hyden's quixotic quest for riches makes The Legend of Cocaine Island a mirthful adventure, although director Theo Love's stylistic flourishes are often counterproductive in conveying the inherent interest of this true story.",NR,Documentary,Theo Love,,,,,,Netflix,Fresh,78,18,Upright,65,136,5,14,4
m/the_lonely_island_presents_the_unauthorized_bash_brothers_experience,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,,"A visually striking, hilarious searing visual album, The Unauthorized Bash Brothers Experience is a home run.",NR,"Comedy, Musical & Performing Arts, Sports & Fitness","Mike Diva, Akiva Schaffer",,"Andy Samberg, Akiva Schaffer, Jorma Taccone, Hannah Simone, Jenny Slate, Sterling K. Brown, Jim O'Heir, Maya Rudolph, Stephanie Beatriz, Alana Haim, Este Haim, Danielle Haim",,,,Netflix,Fresh,100,12,,,,4,12,0
m/the_meyerowitz_stories,The Meyerowitz Stories (New and Selected),The adult children of Harold Meyerowitz reunite in New York in preparation for their father's career retrospective.,The Meyerowitz Stories (New and Selected) observes the family dynamic through writer-director Noah Baumbach's bittersweet lens and the impressive efforts of a remarkable cast.,NR,"Comedy, Drama",Noah Baumbach,Noah Baumbach,"Adam Sandler, Ben Stiller, Dustin Hoffman, Emma Thompson, Candice Bergen, Rebecca Miller, Elizabeth Marvel, Grace Van Patten",10/13/2017,10/13/2017,110,Netflix,Certified-Fresh,92,183,Upright,72,5508,41,169,14
m/the_most_assassinated_woman_in_the_world,The Most Assassinated Woman in the World (La femme la plus assassinée du monde),"Famous for her death scenes, an actress contends with a stalker and drama from her past.",,NR,Mystery & Suspense,Franck Ribière,"Vérane Frédiani, Franck Ribière, David Murdoch, James Charkow","Anna Mouglalis, André Wilms, Niels Schneider, Eric Godon, Constance Dollé, Jean-Michel Balthazar, Michel Fau, Michel Ferracci, Jean-Jacques Rausin, Christian Crahay, Renaud Rutten, Maya Coline, Vérane Frédiani, Julie Recoing",9/7/2018,9/7/2018,102,Netflix,Fresh,86,7,Spilled,33,39,0,6,1
m/the_most_hated_woman_in_america,The Most Hated Woman In America,"The rise and untimely demise of Madalyn Murray O'Hair (Melissa Leo), crank, swindler, iconoclast, and America's most outspoken atheist.",,NR,Drama,Tommy O'Haver,"Irene Turner, Tommy O'Haver","Melissa Leo, Juno Temple, Adam Scott, Peter Fonda, Vincent Kartheiser, Josh Lucas, Rory Cochrane, Michael Chernus, Brandon Mychal Smith, Sally Kirkland, José Zúñiga, Alex Frost, Marco Sanchez, Vivienne Taylor, Ryan Cutrona, Alycen Malone, Danya LaBelle, Ward Roberts, Andy Walken, David Gueriera, Frankie Sims, Anthony Vitale, Lynn Telzer, David Henry Begin, Vernon Courteaux",3/24/2017,5/23/2017,91,Netflix,Rotten,36,22,Spilled,39,262,8,8,14
