rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/1007977-fun_with_dick_and_jane,Fun with Dick and Jane,"Dick Harper (George Segal) is the perfect husband. He's got the perfect job and the perfect wife, Jane (Jane Fonda). Things are so perfect for the Harpers that they have just built a swimming pool in their backyard, using money they don't actually have. Then Dick is unexpectedly fired from his job and the couple find themselves deeply in debt. Dick starts looking elsewhere for employment, but when he finds he has no marketable skills, he and Jane have no choice but to turn to a life of crime.",,PG,Comedy,Ted Kotcheff,"David Giler, Jerry Belson, Mordecai Richler","George Segal, Jane Fonda, Ed McMahon, Dick Gautier, Hank Garcia, John Dehner, Mary Jackson, Allan Miller, Walter Brooke, Sean Frye, James Jeter, Maxine Stuart, Fred Willard, Thalmus Rasulala, Ji-Tu Cumbuka, Selma Archerd, John Brandon, Burke Byrnes, William Callaway, Jean Carson, Richard Crystal, Thayer David, Cora Lee Day, Jon Christian Erickson, Art Evans, Richard Foronjy, Louis Guss, Harry Holcombe, Darrow Igus, DeWayne Jessie, Ed Marshall, J. Rob Jordon, Richard Karron, Richard Keith, Robert Lussier, Edward Marshall, Isaac Ruiz, Jimmy Martinez, Santos Morales, Mickey Morton, Tom Peters, William Pierson, Anne Ramsey, Joan Spiga, Debi Storm, Gloria Stroock",,4/16/2012,95,Sony Pictures Entertainment,Rotten,50,14,Spilled,51,5489,1,7,7
m/1009211-hard_times,Hard Times,"During the Great Depression, Chaney (Charles Bronson) bare-knuckle boxes to survive. Speed (James Coburn), an avid gambler, recognizes his talent and becomes his manager. They hire a cut man named Poe (Strother Martin), and Speed borrows cash from some gangsters to bet on Chaney's fight. They win, but Speed gambles and loses his portion and remains in debt. In the end, a rival manager named Gandil (Michael McGuire) buys Speed's debt and forces Chaney to fight Speed against his toughest foe yet.",,PG,"Action & Adventure, Classics, Drama",Walter Hill,"Walter Hill, Bryan Gindoff, Bruce Henstell","Charles Bronson, James Coburn, Jill Ireland, Strother Martin, Maggie Blye, Michael McGuire, Robert Tessier, Nick Dimitri, Felice Orlandi, Bruce Glover, Ed Walsh, Frank McRae, Maurice Kowalewski, Naomi Stevens, Robert Castleberry, Becky Allen, Joan Kleven, Anne Welsch, Lyla Kay Owen, Lyla Hay Owen, Jim Nickerson, John Creamer, Fred Lerner, Chuck Hicks, Walter Scott, Max Kleven, Valerian Smith, Bob Minor, Larry Martindale, Charles W. Schaeffer Jr., Leslie Bonano, Ronnie Phillips",,5/14/2014,92,Sony Pictures Home Entertainment,Fresh,92,13,Upright,81,4116,2,12,1
m/1009219-hardcore,Hardcore,"When Michigan businessman Jake Van Dorn (George C. Scott) lets his teenage daughter go on a church trip to California, she never returns. Jake hires Los Angeles investigator Andy Mast (Peter Boyle) to look for her, and Mast turns up a pornographic film she's recently appeared in. Both stunned and increasingly disappointed with the police, Jake travels to California where he poses as an adult-film producer in hopes of finding someone who's seen his little girl.","Director Paul Schrader's preoccupations with alienation and faith are given a compelling avatar in George C. Scott's superb performance, although some audiences may find Hardcore too soft to live up to its provocative promise.",R,Drama,Paul Schrader,Paul Schrader,"George C. Scott, Peter Boyle, Season Hubley, Dick Sargent, Leonard Gaines, David Nichols, Dave Nichols, Gary Graham, Larry Block, Marc Alaimo, Leslie Ackerman, Charlotte McGinnis, Charlotte McGinnes, Ilah Davis, Paul Marin, Will Walker, Hal Williams, Michael Allan Helie, Tim Dial, Roy London, Bibi Besch, Tracey Walter, Bobby Kosser, Stephen P. Dunn, Larry Black, Jean Allison, Gigi Vorgan, Reb Brown, James Helder, Dave Thompson, John Otte, Judith Ransdell, Linda Morell, Michael Hatch, David Hockenberry, Antonio Méndez Esparza, Linda Cremeans, Ed Begley Jr., Stewart Steinberg",1/1/1979,5/14/2014,108,Sony Pictures Entertainment,Fresh,76,25,Upright,67,2414,1,19,6
m/1009224-harder_they_fall,The Harder They Fall,"Broke and without work, newspaper reporter Eddie Willis (Humphrey Bogart) agrees to work for the corrupt boxing promoter Nick Benko (Rod Steiger) to help hype his new boxer, Toro Moreno (Mike Lane). While Toro is beastly in appearance, he has no actual boxing talent, and all his fights are fixed. When Toro gets a shot at the title against the brutal Buddy Brannen (Max Baer), Willis is faced with the tough decision of whether or not to tell Toro that his entire career is a sham.",,NR,"Classics, Drama, Mystery & Suspense",Mark Robson,"Philip Yordan, Budd Schulberg","Humphrey Bogart, Rod Steiger, Jan Sterling, Edward Andrews, Mike Lane, Max Baer Jr., Harold J. Stone, Carlos Montalban, Nehemiah Persoff, Felice Orlandi, Herbie Faye, Rusty Lane, Jack Albertson, Jersey Joe Walcott, Val Avery, Tommy Herman, Vinnie DeCarlo, Pat Comiskey, Matt Murphy, Abel Fernandez, Marian Carr, J. Lewis Smith, Everett Glass, William Roerick, Lilian Carver, Jack Daly, Richard Norris, Don Kohler, Ralph Gamble, Lillian Culver, Charles Tannen, Mark Scott, Russ Whiteman, Mort Mills, Stafford Repp, Sandy Sanders, Emily Belser, Diana Mumby, Elaine Edwards, Tina Carver, Paul H. Frees, Frank S. Hagney, Anthony Blankley, Penny Carpenter, Tony Blankley, Patricia Dane, Joe Greb",1/1/1956,4/16/2012,109,Sony Pictures Entertainment,Fresh,100,12,Upright,80,2130,1,12,0
m/1010215-hunchback_of_notre_dame,The Hunchback of Notre Dame,"In 15th-century France, the evil archdeacon of Notre Dame is Claude Frollo (Sir Cedric Hardwicke). Under his command is a deformed hunchback, Quasimodo (Charles Laughton), who is instructed to capture the Gypsy Esmeralda (Maureen O'Hara), the object of Frollo's unrequited lust. Phoebus (Alan Marshal), the man Esmeralda loves, rescues her Phoebus (Alan Marshal), but she is framed for his murder, setting the stage for a gripping confrontation between Frollo and Quasimodo.",,NR,"Classics, Drama, Romance",William Dieterle,"Sonya Levien, Bruno Frank","Charles Laughton, Maureen O'Hara, Cedric Hardwicke, Thomas Mitchell, Edmond O'Brien, Alan Marshal, Walter Hampden, Harry Davenport, Katherine Alexander, George Zucco, Fritz Leiber, Etienne Girardot, Helene Whitney, Minna Gombell, Arthur Hohl, Rod La Rocque, Spencer Charters, Curt Bois, Rondo Hatton, George Tobias",,1/1/2009,116,Sony Pictures Entertainment,Fresh,93,15,Upright,87,7622,0,14,1
m/1013162-man_for_all_seasons,A Man for All Seasons,"When the highly respected British statesman Sir Thomas More (Paul Scofield) refuses to pressure the Pope into annulling the marriage of King Henry VIII (Robert Shaw) and his Spanish-born wife, More's clashes with the monarch increase in intensity. A devout Catholic, More stands by his religious principles and moves to leave the royal court. Unfortunately, the King and his loyalists aren't appeased by this, and press forward with grave charges of treason, further testing More's resolve.",Solid cinematography and enjoyable performances from Paul Scofield and Robert Shaw add a spark to this deliberately paced adaptation of the Robert Bolt play.,G,"Classics, Drama",Fred Zinnemann,"Robert Bolt, Constance Willis","Paul Scofield, Wendy Hiller, Leo McKern, Robert Shaw, Susannah York, Nigel Davenport, Orson Welles, John Hurt, Corin Redgrave, Colin Blakely, Yootha Joyce, Anthony Nicholls, John Nettleton, Eira Heath, Molly Urquhart, Paul Hardwick, Michael Latimer, Philip Brack, Martin Boddey, Eric Mason, Matt Zinneman, Vanessa Redgrave, Cyril Luckham, Matt Zimmerman, Jack Gwillim, Thomas Heathcote",12/12/1966,4/16/2012,120,Sony Pictures Home Entertainment,Certified-Fresh,83,42,Upright,87,9774,7,35,7
m/1014804-neighbors,Neighbors,"Earl Keese (John Belushi) lives in an orderly house with his wife, Enid (Kathryn Walker), and daughter, Elaine (Lauren-Marie Taylor). His routine is disrupted when loudmouthed Vic (Dan Aykroyd) and his oversexed wife, Ramona (Cathy Moriarty), move in next door. Ramona and Vic subject Earl and his family to a bizarre dinner date and a near-death encounter in the front yard. Soon, Earl is ready to take drastic action to get rid of Vic and Ramona -- but he might lose everything in the process.",,R,Comedy,John G. Avildsen,Larry Gelbart,"John Belushi, Dan Aykroyd, Cathy Moriarty, Kathryn Walker, Igors Gavon, Dru-Ann Chukron, Dru-Ann Chukran, Lauren Taylor, Tim Kazurinsky, Tino Insana, P.J. Brown, Henry Judd Baker, Lauren-Marie Taylor, Dale Two Eagle, Sherman G. Lloyd, Bert Kittel, J.B. Friend, Bernie Friedman, Edward S. Kotkin, Michael Manoogian",12/18/1981,1/1/2014,94,Sony Pictures Entertainment,Rotten,57,7,Spilled,49,5922,1,4,3
m/1014986-nicholas_and_alexandra,Nicholas and Alexandra,"When Tsar Nicholas weds the German princess Alexandra, the marriage proves unpopular with the Russian people, a situation not improved when she has four daughters. When she finally bears a son, the infant's acute hemophilia can only be controlled by the powers of the fanatical monk Rasputin.",,PG,"Art House & International, Classics, Drama",Franklin J. Schaffner,"James Goldman, Edward Bond","Michael Jayston, Janet Suzman, Tom Baker, Harry Andrews, Roderic Noble, Ania Marson, Lynne Frederick, Candace Glendenning, Fiona Fullerton, Irene Worth, Jack Hawkins, Timothy West, Katherine Schofield, Jean-Claude Drouot, John Hallam, Guy Rolfe, John Wood, Laurence Olivier, Eric Porter, Michael Redgrave, Maurice Denham, Ralph Truman, Gordon Gostelow, John McEnery, Michael Bryant, Vivian Pickles, Brian Cox, James Hazeldine, Stephen Greif, Steven Berkoff, Eric Chapman, Ian Holm, Alan Webb, Leon Lissek, David Giles, Roy Dotrice, Martin Potter, Richard Warwick, Vernon Dobtcheff, Alexander Knox, Ralph Neville, George Rigaud, Curd Jürgens, Julian Glover, John Shrapnel, Diana Quick, John Forbes-Robertson, Alan Dalton, Penny Sugg, David Baxter",12/13/1971,1/2/2014,183,Sony Pictures Home Entertainment,Fresh,67,15,Upright,78,1674,6,10,5
m/1015199-no_mercy,No Mercy,"After his partner is killed by the merciless crime boss Losado (Jeroen Krabbé), Chicago cop Eddie Jillette (Richard Gere) takes to New Orleans to settle the score. When he finds Losado's mistress, Michel (Kim Basinger), Eddie handcuffs himself to the girl and heads for the bayou in an effort to draw out his rival. And though squatting in a swamp handcuffed to another person is no recipe for romance, Eddie and Michel soon find themselves falling in love even as Losado is closing in.",,R,"Action & Adventure, Drama, Mystery & Suspense",Richard Pearce,"James Carabatsos, Jim Carabatsos, Tom Rickman, Beth Henley","Richard Gere, Kim Basinger, Jeroen Krabbé, George Dzundza, Gary Basaraba, William Atherton, Terry Kinney, Bruce McGill, Ray Sharkey, Marita Geraghty, Aleta Mitchell, Ray Brown, Kim Chan, George Dickerson, Raynor Scheine, Carl Gordon, Victoria Edwards, Annalee Jefferies, John Snyder, Caris Corfman, Pearl Jones, John Schluter, Mike Bacarella, Harold Evans, Leon Rippy, Bill Hart, Thomas Rosales Jr., Charles S. Dutton",12/19/1986,1/1/2012,107,Sony Pictures Home Entertainment,Rotten,27,15,Spilled,28,3861,5,4,11
m/1015361-obsession,Obsession,"Michael Courtland (Cliff Robertson) is a husband and father whose wife, Elizabeth (Geneviève Bujold), and daughter, Amy (Wanda Blackman), have been kidnapped. When a rescue attempt fails, Elizabeth and Amy are killed, leaving Michael devastated and alone. After years of mourning, Michael travels to Italy and meets Sandra Portinari, a woman with a familiar face. Deeply in love and still haunted by the memory of Elizabeth and Amy, Michael fears that Sandra may face a similar fate.","Obsession suffers in comparison to the Alfred Hitchcock masterpiece that it mirrors, but director Brian De Palma's unique preoccupations give this thriller its own compulsive, twisted fingerprint.",PG,"Drama, Mystery & Suspense",Brian DePalma,"Brian DePalma, Paul Schrader","Cliff Robertson, Geneviève Bujold, John Lithgow, Sylvia Kuumba Williams, Wanda Blackman, J. Patrick McNamara, Pat McNamara, Stanley J. Reyes, Nick Kreiger, George Litto, Stocker Fontelieu, Tom Felleghy, Don Hood, Clyde Ventura, Andrea Esterhazy, Andre Eszterhazy, Sylvia Kuumba Williams",8/1/1976,4/16/2012,98,Sony Pictures Home Entertainment,Fresh,73,26,Spilled,59,2967,4,19,7
m/1015389-odessa_file,The Odessa File,A Holocaust victim's diary inspires a German journalist to embark on a dangerous hunt for postwar Nazis.,,PG,"Action & Adventure, Art House & International, Classics, Drama, Mystery & Suspense",Ronald Neame,"Frederick Forsyth, Kenneth Ross, George Markstein","Jon Voight, Maximilian Schell, Maria Schell, Mary Tamm, Derek Jacobi, Shmuel Rodensky, Werner Bruhns, Georg Marischka, Joachim D. Mues, Elisabeth Neumann-Viertel, Peter Jeffrey, Klaus Lowitsch, Hannes Messemer, Garfield Morgan, Ernst Schroeder, Noel Willman, Hans Caninberg, Heinz Ehrenfreund, Alexander Golling, Towje Kleiner, Günter Meisner, Til Kiwe, Cyril Shaps, Gunnar Moeller, Martin Brandt, Kurt Meisel, Günter Strack, Hans Wyprächtiger, Maximillian Schell",10/18/1974,7/1/2013,128,Sony Pictures Home Entertainment,Fresh,64,14,Upright,64,3201,3,9,5
m/1015639-only_when_i_laugh,Only When I Laugh,"Actress Georgia (Marsha Mason) gets out of treatment for alcohol addiction, only to be greeted by a host of interpersonal problems. Her two best friends are dragging her down with their self-involvement, but her friends are the least of her worries. Stress levels skyrocket when Georgia's angst-ridden teenager, Polly (Kristy McNichol), needs a place to live, and her ex-husband (David Dukes) pressures her to star in a new film that spills secrets about their defunct relationship.",,R,"Comedy, Drama","Glenn Jordan, Vernon Lawrence","Neil Simon, Eric Chappell","Marsha Mason, Kristy McNichol, James Coco, Joan Hackett, Kevin Bacon, David Dukes, John Bennett Perry, Guy Boyd, Ed Moore, Byron Webster, Peter Coffield, Mark Schubb, Ellen LaGamba, Venida Evans, Nancy Nagler, Dan Monahan, Michael Ross, Tom Ormeny, Ken Weisbrath, Henry Olek, Jane Atkins, Ron Levine, Rebecca Stanley, Nick LaPadula, Phillip Lindsay, Birdie M. Hale, Wayne Framson, John Vargas",9/25/1981,4/16/2012,120,Sony Pictures Entertainment,Rotten,57,7,Spilled,42,714,1,4,3
m/1015753-out_of_the_dark,Out of the Dark,An employee at a telephone fantasy service helps hunt for the killer preying on her silken-voiced colleagues.,,R,"Comedy, Drama, Horror, Mystery & Suspense",Michael Schroeder,Zane W. Levitt,"Cameron Dye, Karen Black, Bud Cort, Lynn Danielson, Karen Witter, Starr Andreeff, Divine, Tab Hunter, Paul Bartel, Karen Mayo-Chandler, Harris Glen Milstead, Teresa Crespo, Geoffrey Lewis, Zane W. Levitt, Tracey Walter, Charles Champion, Greg De Felice, Silvana Gallardo, Marcie Leeds, Lainie Kazan, Irene Olga Lopez, Héctor Morales, Angela Louise Robinson, John De Bello, Richard Embardo, Sandra Ramsdell, Brent Haleen, Joanna Hemmerling, Larry Robb, Kathleen Grant, Camille Marie, Bond Bradigan, Jim Katz",3/11/1989,7/30/2013,90,Sony Pictures Home Entertainment,Rotten,50,6,Spilled,29,252,0,3,3
m/1016760-prisoner,The Prisoner,"In the early post-World War II years, a cardinal (Alec Guinness) in an unnamed eastern European country is thrown in jail for treason. While there, he is subject to an intense degree of torture, both physical and psychological, by his captors. These are led by a wily man known only as the Interrogator (Jack Hawkins), who uses every tool at his disposal to get the strong-willed prisoner to issue a statement to his flock renouncing the role of religion in society.",,NR,"Art House & International, Classics, Drama",Peter Glenville,Bridget Boland,"Alec Guinness, Jack Hawkins, Jeannette Sterke, Kenneth Griffith, Ronald Lewis, Raymond Huntley, Mark Dignam, Gerard Heinz, Richard Leech, Alec Guiness, Wilfrid Lawson, Kanneth Griffith, Jeanette Sterke",12/11/1955,4/16/2012,94,Sony Pictures Entertainment,Fresh,71,7,Upright,71,498,0,5,2
m/1016897-pulse,Pulse,A boy (Joey Lawrence) tries to warn his father (Cliff De Young) and stepmother (Roxanne Hart) about their unsafe household appliances.,,PG-13,"Horror, Mystery & Suspense, Science Fiction & Fantasy",Paul Golding,"Mick Garris, Paul Golding","Cliff De Young, Roxanne Hart, Joey Lawrence, Matthew Lawrence, Charles Tyner, Dennis Redfield, Robert Romanus, Myron Healey, Myron D. Healey, Terry Beaver, Greg Norberg, Michael Rider, Tim Russ, Jean Sincere",1/1/1988,1/1/2012,91,Sony Pictures Entertainment,Fresh,62,13,Spilled,30,2718,4,8,5
m/1017123-raisin_in_the_sun,A Raisin in the Sun,"This lauded drama follows the Youngers, an African-American family living together in an apartment in Chicago. Following the death of their patriarch, they try to determine what to do with the substantial insurance payment they'll soon receive. Opinions on what to do with the money vary. Walter Lee (Sidney Poitier) wants to make a business investment, while his mother, Lena (Claudia McNeil), is intent on buying a house for them all to live in -- two differing views of the American Dream.",,PG,"Classics, Drama",Daniel Petrie Sr.,Lorraine Hansberry,"Sidney Poitier, Claudia McNeil, Ruby Dee, Diana Sands, Ivan Dixon, John Fiedler, Louis Gossett Jr., Stephen Perry, Joel Fluellen, Roy E. Glenn Sr., Ray Stubbs, Rudolph Monroe, Harry De Vere, Louis Terkel, Thomas D. Jones",5/1/1961,2/13/2013,128,Sony Pictures Home Entertainment,Fresh,94,18,Upright,86,7161,1,17,1
