rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/1077847-george_of_the_jungle,George of the Jungle,"George (Brendan Fraser) has raised himself since since he was a baby and a plane crash stranded him in an African jungle. Now an adult, George has his first human contact in years when he rescues explorer Ursula Stanhope (Leslie Mann) from a lion. George and Ursula connect, and she leaves her fiancé, Lyle (Thomas Haden Church), and takes George back to San Francisco. But when George learns that his gorilla buddy has been captured, he and Ursula return on a rescue mission.","George of the Jungle is faithful to its source material -- which, unfortunately, makes it a less-than-compelling feature film.",PG,"Action & Adventure, Comedy, Kids & Family",Sam Weisman,"Audrey Wells, Dana Olsen, Sam Weisman","Brendan Fraser, Leslie Mann, Thomas Haden Church, Richard Roundtree, Greg Cruttwell, Abraham Benrubi, Holland Taylor, Kelly Miller, John Bennett Perry, Keith Scott, Michael Chinyamurindi, Abdoulaye N'Gom, Lydell M. Cheshier, Spencer Garrett, Jon Maynard Pennell, Lauren Bowles, Afton Smith, Samantha Harris, Keith Scott, Nameer El-Kadi, Hans Schoeber, Alexander Denk, Sven Ole Thorsen, Rodney Johnson, Peter F. Giddings, Terilyn Joe, Michel Camus, Valerie Perri, Willie Brown, Carrie Zanoline, Garrett Griffin, Harve Cook, Aristide Sumatra, Noah John Cardoza, Benjamin John Cardoza, John Cleese",7/16/1997,5/27/2016,91,Disney,Rotten,56,54,Spilled,41,545841,17,30,24
m/1083414-parent_trap,The Parent Trap,"In this update of a 1961 film, twins Annie and Hallie (Lindsay Lohan) are strangers until happenstance unites them. The preteen girls' divorced parents, Nick (Dennis Quaid) and Elizabeth (Natasha Richardson), are living on opposite sides of the Atlantic, each with one child. After meeting at camp, American Hallie and British-raised Annie engineer an identity swap, giving both the chance to spend time with the parent they've missed. If the scheme works, it might just make the family whole again.","Writer-director Nancy Meyers takes the winning formula of the 1961 original and gives it an amiable modern spin, while young star Lindsay Lohan shines in her breakout role.",PG,"Comedy, Kids & Family","Charles Shyer, Nancy Meyers","Nancy Meyers, David Swift, Charles Shyer","Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter, Simon Kunz, Polly Holliday, Maggie Wheeler, Ronnie Stevens, Joanna Barnes, Erin Mackey, Hallie Meyers-Shyer, Maggie Emma Thomas, Courtney Woods, Kat Graham, Michael Lohan, Rachel Biles Sullivan, Katie Deshan, Brighton Hertford, Jennifer Lin, Amy Centner, Mia Tramz, Christina Toral, Dana Ponder, Brianne Mercier, Danielle Sherman, Natasha Melnick, Amanda Hampton, Lisa Iverson, Lisa Cloud, Lisa Foster, Heidi Boren, Marissa Leigh, Heather Wayrock, John Atterbury, Hamish McColl, Vendela K. Thommessen, Alexander Cole, J. Patrick McCormack, William Akey, David Doty, Roshanna Baron, Annie Meyers-Shyer, Brian Fenwick, Jonneine Hellerstein, Troy Christian, Denise Holland, Terry Kerr, Bruce A. Block",7/29/1998,2/7/2016,127,Walt Disney Productions,Certified-Fresh,86,51,Upright,70,530738,11,44,7
m/1194524-high_school_musical_3_senior_year,High School Musical 3: Senior Year,"Amid preparations for a basketball championship, prom, and graduation, sweethearts Troy Bolton (Zac Efron) and Gabriella Montez (Vanessa Hudgens) vow to savor every moment, knowing that college plans put the future of their relationship into question. An elaborate spring musical is just the thing for these two Wildcats and the rest of their classmates to express their fears and hopes for the future.","It won't win many converts, but High School Musical 3 is bright, energetic, and well-crafted.",G,Musical & Performing Arts,Kenny Ortega,Peter Barsocchini,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Monique Coleman, Bart Johnson, Olesya Rulin, Chris Warren Jr., KayCee Stroh, Ryne Sanborn, Alyson Reed, Matt Prokop, Justin Martin, Jemma McKenzie-Brown, Leslie Wing, Joey Miyashima, Socorro Herrera",10/24/2008,5/5/2016,112,Walt Disney Pictures,Fresh,63,131,Upright,72,354081,39,83,48
m/1196003-princess_and_the_frog,The Princess and the Frog,"Hardworking and ambitious, Tiana (Anika Noni Rose) dreams of one day opening the finest restaurant in New Orleans. Her dream takes a slight detour when she meets Prince Naveen (Bruno Campos), who has been turned into an amphibian by evil Dr. Facilier. Mistaking her for a princess and hoping to break the spell, Naveen plants a kiss on poor Tiana -- thereby turning her into a frog as well. The pair hop along on an adventure through the bayous to seek the help of a powerful voodoo priestess.",The warmth of traditional Disney animation makes this occasionally lightweight fairy-tale update a lively and captivating confection for the holidays.,G,"Animation, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance","John Musker, Ron Clements","Ron Clements, John Musker, Rob Edwards","Jennifer Cody, Jim Cummings, Peter Bartlett, John Goodman, Elizabeth Dampier, Breanna Brooks, Ritchie Montgomery, Don Hall, Paul Briggs, Jerry Kernion, Corey Burton, Emeril Lagasse, Michael Colyar, Kevin Michael Richardson, Randy Newman, Danielle Mone' Truitt, Bruno Campos, Keith David, Michael-Leon Wooley, Jenifer Lewis, Oprah Winfrey, Terrence Howard, Anika Noni Rose",12/11/2009,11/22/2015,95,Walt Disney Pictures,Certified-Fresh,85,198,Upright,74,261226,50,168,30
m/1213737-x_games_3d_the_movie,X Games 3D: The Movie,"Filmmaker Steve Lawrence goes behind the scenes at the 2008 summer X Games for an unprecedented look at the event, capturing all of the raw emotion and drama. Among the featured athletes are Shaun White (skateboarding and snowboarding), Travis Pastrana (moto x and rally-car racing), Danny Way (skateboarding), Ricky Carmichael (moto x), Bob Burnquist (skateboarding) and Kyle Loza (moto x).","Though fans of the event will likely enjoy X-Games 3D: The Movie, most will find it a poorly put together, skin deep, extended advertisement for the extreme sports competition.",PG,"Documentary, Sports & Fitness","Steven Lawrence, Steven Lawrence","Steven Lawrence, Greg Jennings, Steven Lawrence","Shaun White, Travis Pastrana, Danny Way, Ricky Carmichael, Bob Burnquist, Kyle Loza, Emile Hirsch",8/21/2009,3/8/2017,92,Walt Disney Pictures,Rotten,38,29,Upright,66,9002,13,11,18
m/1221547-alice_in_wonderland,Alice in Wonderland,"A young girl when she first visited magical Underland, Alice Kingsleigh (Mia Wasikowska) is now a teenager with no memory of the place -- except in her dreams. Her life takes a turn for the unexpected when, at a garden party for her fiance and herself, she spots a certain white rabbit and tumbles down a hole after him. Reunited with her friends the Mad Hatter (Johnny Depp), the Cheshire Cat and others, Alice learns it is her destiny to end the Red Queen's (Helena Bonham Carter) reign of terror.",Tim Burton's Alice sacrifices the book's minimal narrative coherence -- and much of its heart -- but it's an undeniable visual treat.,PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",Tim Burton,Linda Woolverton,"Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway, Matt Lucas, Jemma Powell, Tim Pigott-Smith, Crispin Glover, Michael Sheen, Stephen Fry, Alan Rickman, Barbara Windsor, Paul Whitehouse, Timothy Spall, Marton Csokas, John Surman, Peter Mattinson, Lindsay Duncan, Geraldine James, Leo Bill, Frances de la Tour, John Hopkins (V), Eleanor Gecks, Eleanor Tomlinson, Rebecca Crookshank, Michael Gough, Imelda Staunton, Christopher Lee, Mairie Ella Challen, Holly Hawkins, Lucy Davenport, Joel Swetow, Jessica Oyelowo, Ethan Cohn, Richard Alonzo, Harry Taylor, Jim Carter, Frank Welker, Chris Grabher, Caroline Royce, Bonnie Parker, Simone Sault, Leigh Daniels, Carl Walker, Matt Dempsey, Chris Grierson, Dale Mercer, David Lale, John Bass, Nicholas Levy, Patrick Roberts, Phillip Granell, Stephen Giles, Hilary Morris, Jacqueline Tribble",3/5/2010,11/23/2015,109,Walt Disney Pictures,Rotten,51,276,Spilled,55,480238,55,141,135
m/a_wrinkle_in_time_2018,A Wrinkle in Time,"Meg Murry and her little brother, Charles Wallace, have been without their scientist father, Mr. Murry, for five years, ever since he discovered a new planet and used the concept known as a tesseract to travel there. Joined by Meg's classmate Calvin O'Keefe and guided by the three mysterious astral travelers known as Mrs. Whatsit, Mrs. Who and Mrs. Which, the children brave a dangerous journey to a planet that possesses all of the evil in the universe.","A Wrinkle in Time is visually gorgeous, big-hearted, and occasionally quite moving; unfortunately, it's also wildly ambitious to a fault, and often less than the sum of its classic parts.",PG,"Action & Adventure, Drama, Kids & Family, Science Fiction & Fantasy",Ava DuVernay,"Jennifer Lee, Jeff Stockwell","Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Zach Galifianakis, Chris Pine, Gugu Mbatha-Raw, Levi Miller, Michael Peña, Bellamy Young, Deric McCabe, André Holland, Rowan Blanchard, David Oyelowo, Conrad Roberts, Yvette Cason, Will McCormack, Daniel MacPherson, Tim Kang, Lyric Wilson, Michele Norris, Claire Montwill, Easton Tath, Giselle Paredes",3/9/2018,9/25/2018,109,Walt Disney Pictures,Rotten,42,334,Spilled,26,8801,54,141,193
m/adventures_in_babysitting_2015,Adventures in Babysitting,"Two teenage baby sitters (Sabrina Carpenter, Sofia Carson) and a group of children spend a wild night in the big city.",,NR,Comedy,John Schultz,Tiffany Paulsen,"Sabrina Carpenter, Sofia Carson, Max Lloyd-Jones, Gillian Vigman, Alissa Skovbye, Jet Jurgensmeyer, Nikki Hahn",,9/12/2016,90,Disney Channel,Fresh,86,7,Upright,64,66,4,6,1
m/adventures_of_huck_finn,The Adventures of Huck Finn,"Mischievous Huck Finn (Elijah Wood) is unnerved when his father (Ron Perlman), reemerging after years away, kidnaps him in an attempt to take away a $600 inheritance from his late mother. Fearing for his life, Huck fakes his own death and escapes. He soon runs into his friend, Jim (Courtney B. Vance), a slave fleeing his master. Together, the pair embarks on a raft journey down the Mississippi River, staying ahead of pursuers who blame the slave for Huck's alleged murder.",,PG,"Action & Adventure, Drama, Kids & Family",Stephen Sommers,Stephen Sommers,"Elijah Wood, Courtney B. Vance, Robbie Coltrane, Jason Robards, Ron Perlman, Dana Ivey, Anne Heche, James Gammon, Paxton Whitehead, Tom Aldredge, Laura Bell Bundy, Curtis Armstrong, Mike Cassidy, Mary Louise Wilson, Mary Goldberg, Frances Conroy, Daniel Tamberelli, Denman Anderson, Mickey Cassidy, Alex Zuckerman, Marian Zinser, Renée O'Connor, Leon Russom, Garette Ratliff Henson, Richard Anders, Elaine Fjellman, Janet Shea, Jay R. Unger, Dion Anderson, John Henry Scott, Paul Kropfl, Mark Allen Branson, Gary Lee Davis, Ben R. Scott, Russell Paul Parkerson, Kimberly Latrice Hall, Paul Dewees, Evelyn B. Bunch",4/2/1993,12/16/2015,108,Disney,Fresh,73,15,Spilled,50,20399,4,11,4
m/adventures_of_ichabod_and_mr_toad,The Adventures of Ichabod and Mr. Toad,"Two animated adaptations of classic literature make up this Disney film. In ""The Wind in the Willows,"" wealthy Mr. Toad (Eric Blore) yearns for all the newest fads. When he wants an automobile, Mr. Toad sets out to get one any way he can. In ""The Legend of Sleepy Hollow,"" gangly schoolmaster Ichabod Crane falls for the beautiful Katrina Van Tassel. Caught in a love triangle with Katrina and Brom Bones, Ichabod fears a local legend called the Headless Horseman.","This Disney two-fer may not be the most reverent literary adaptation, but it's remarkably crafted and emotionally resonant.",G,"Animation, Classics, Kids & Family, Science Fiction & Fantasy","James Algar, Clyde Geronimi, Jack Kinney","Ted Sears, Homer Brightman, Erdman Penner, Harry Reeves, Winston Hibler, Joe Rinaldi","John McLeish, Basil Rathbone, Eric Blore, J. Pat O'Malley, Pat O'Malley, John Floyardt, Colin Campbell, Campbell Grant, Claud Allister, Leslie Denison, Alec Harford, Edmond Stevens, Bing Crosby, Basil Rathbone, Arabella Fields",1/1/1949,5/6/2016,68,Walt Disney Productions,Fresh,94,16,Upright,71,10673,4,15,1
m/african_cats,African Cats,"Filmed over two-and-a-half years in the Maasai Mara National Reserve in Kenya, Keith Scholey and Alastair Fothergil's nature documentary focuses on Sita, a mother cheetah with five cubs, and Mara, a lion cub whose parents, Layla and Fang, are the aging rulers of their pride. As a single mother, it falls to Sita alone to ensure the survival of her progeny, while Mara faces a more immediate threat: If another lion topples Fang, Mara and her siblings will be killed or driven off.","It isn't quite as majestic as its subjects, but African Cats boasts enough astounding footage -- and a big enough heart -- to keep things entertaining.",G,"Action & Adventure, Documentary, Special Interest","Keith Scholey, Alastair Fothergill","Keith Scholey, John Truby","Alastair King, Samuel L. Jackson",4/22/2011,4/28/2016,90,Disneynature,Fresh,73,78,Upright,77,17372,23,57,21
m/aladdin,Aladdin,"Aladdin is a lovable street urchin who meets Princess Jasmine, the beautiful daughter of the sultan of Agrabah. While visiting her exotic palace, Aladdin stumbles upon a magic oil lamp that unleashes a powerful, wisecracking, larger-than-life genie. As Aladdin and the genie start to become friends, they must soon embark on a dangerous mission to stop the evil sorcerer Jafar from overthrowing young Jasmine's kingdom.","Aladdin retells its classic source material's story with sufficient spectacle and skill, even if it never approaches the dazzling splendor of the animated original.",PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",Guy Ritchie,"John August, Guy Ritchie","Will Smith, Mena Massoud, Naomi Scott, Marwan Kenzari, Billy Magnussen, Alan Tudyk, Nasim Pedrad, Navid Negahban, Numan Acar, Kamil Lemieszewski, Nikkita Chadha, Joey Ansah, Bern Collaco, Sophie Carmen-Jones, Adam Collins, Hiten Patel, William Blagrove, Cassie Clare, Amir Boutrous, Amer Chadha-Patel, David Simon, Jag Patel, Amed Hashimi, Robby Haynes, Imran Yusuf, Leslie Kunz, Eric CoCo, Maya Saroya, Ramzan Miah, Amar Adatia, Albert Tang, Michael Herne, Beth Willetts, Mary Cruz, Mario Romano, Jordan Nash, Fran Targ, Spencer Collings, Kevin Matadeen, Feizal Mowlabocus, Sanj Surati, Amrita Jazzmyn, Nick Khan, Andrew Jonas, Minhaz Zee, Charlotte Barnes, Jackson Kai, Adrian Danila, Nicky Andersen, Marisha Wallace, Luke Johnson, Tahir Burhan, Jay Nifaoui, Jagoda Kamov, Hamza Malik, Song-Hung Chang, Svend Emil Jacobsen, Lucas Antoine Starrets, Luke Bell, Yasmin Harrison, Karamvir Athwal, Omari Bernard, Shaj Goku, Koko Basigara, Demi Lee Walker, Nazarene Williams, Blythe Jandoo, Ramzy ElHuraiby, Daham Kandanarrachchi, Shakeel Hussain Khan, Ramzi Marouani, Rachel Ruhomon, Wade Lewin, Andrew Dunkelberger, Roysten Gooden, David Orrells, Levente Jakab, Amar Bains, Daniel Hayde, Lee Admassie, Neal Piron, Agatha Ezzedine, Ben Sura, Mahmoud Elmesiry, Yvonne Pexton, Sunil Kumar, Mandana Ghomshei, Joseph Alex Pacquette Hinds, Stefan Capper",5/24/2019,8/27/2019,128,Walt Disney Pictures,Rotten,57,370,,94,59045,47,210,161
m/alexander_and_the_terrible_horrible_no_good_very_bad_day,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Gum stuck in his hair signals the start of a disastrous day for 11-year-old Alexander (Ed Oxenbould). One calamity follows another, but when Alexander tells his family about his misadventures, he finds little sympathy. Alexander begins to wonder if bad things happen only to him, but he soon learns that he's not alone when his mother (Jennifer Garner), father (Steve Carell), brother (Dylan Minnette) and sister (Kerris Dorsey) all find themselves living through their own calamitous days.","Affably pleasant without ever trying to be anything more, Alexander and the Terrible, Horrible, No Good, Very Bad Day is a fine -- albeit forgettable -- family diversion.",PG,Kids & Family,Miguel Arteta,"Robert H. Lieberman, Lisa Cholodenko, Miguel Arteta, Rob Lieber","Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette, Kerris Dorsey, Megan Mullally, Jennifer Coolidge, Bella Thorne, Elise Vargas, Zoey Vargas, Sidney Fullmer, Mekai Matthew Curtis, Lincoln Melcher, Reese C. Hartwig, Martha Hackett, Mary Matilyn Mouser, Alex Désert, Toni Trucks, Liz Carey, Rizwan Manji, Eric Edelstein, Tara Brooks, Tara Brook, Andrew Franklin, Cassandra Braden, Ruben Vernier, Donald Glover, Joel Johnstone, Ben Greene, Scott Keiji Takeda, Scott Takeda, Burn Gorman, Angelyna Martinez, Dennison Samaroo, Jesse Garcia (III), Joey Capone, Jonathan Slavin, Jonah Goldman, Katelyn Hilario, Samantha Logan, Alex Biffin, David F. Harris, Steve Bannos, Michael Blaiklock, Cort Rogers, Alina Phelan",10/10/2014,11/22/2015,81,Walt Disney Pictures,Fresh,61,116,Spilled,58,37653,36,71,45
