rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/1003436-camelot,Camelot,"After the arranged marriage of Arthur (Richard Harris) and Guinevere (Vanessa Redgrave), the king gathers the noble knights of the realm to his Round Table. The dashing and stalwart Lancelot (Franco Nero) joins, but soon finds himself enraptured by the lovely Guinevere. When Arthur's illegitimate son, Mordred (David Hemmings), reappears in the kingdom and outs the secret lovers, Arthur finds himself trapped by his own rules into taking action against his wife and closest friend.",,G,"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance","Joshua Logan, Moss Hart",Alan Jay Lerner,"Richard Harris, Vanessa Redgrave, Franco Nero, David Hemmings, Lionel Jeffries, Pierre Olaf, Estelle Winwood, Gary Marshal, Anthony Rogers, Peter Bromilow, Sue Casey, Nicolas Beauvy, Laurence Naismith, Garry Marshall, Gary K. Marshall, Garry Marsh",10/25/1967,4/19/2016,179,Warner Home Video,Rotten,41,17,Upright,69,8354,1,7,10
m/1003707-casablanca,Casablanca,"Rick Blaine (Humphrey Bogart), who owns a nightclub in Casablanca, discovers his old flame Ilsa (Ingrid Bergman) is in town with her husband, Victor Laszlo (Paul Henreid). Laszlo is a famed rebel, and with Germans on his tail, Ilsa knows Rick can help them get out of the country.","An undisputed masterpiece and perhaps Hollywood's quintessential statement on love and romance, Casablanca has only improved with age, boasting career-defining performances from Humphrey Bogart and Ingrid Bergman.",PG,"Classics, Drama, Romance",Michael Curtiz,"Julius J. Epstein, Philip G. Epstein, Howard Koch, Michael Curtiz","Humphrey Bogart, Ingrid Bergman, Claude Rains, Paul Henreid, Conrad Veidt, Sydney Greenstreet, Peter Lorre, Dooley Wilson, Helmut Dantine, S.Z. Sakall, Joy Page, John Qualen, Leonid Kinskey, Curt Bois, Marcel Dalio, Corinna Mura, Ludwig Stossel, Ilka Gruning, Charles La Torre, Frank Puglia, Dan Seymour, George Meeker, William Edmunds, Torben Meyer, Gino Corrado, George Dee, Norma Varden, Leo Mostovoy, Richard Ryen, Martin Garralaga, Olaf Hytten, Monte Blue, Michael Mark, Leon Belasco, Paul Porcasi, Alberto Morin, Creighton Hale, Henry Rowland, Louis Mercier, Gregory Gaye, Madeleine LeBeau, Oliver Blake, Hans Heinrich von Twardowski, Lou Marcelle, Mischa Auer, Wolfgang Zilzer",11/26/1942,8/15/2008,102,Warner Bros. Pictures,Certified-Fresh,99,92,Upright,95,357518,23,91,1
m/1004141-christmas_in_connecticut,Christmas in Connecticut,"While recovering in a hospital, war hero Jefferson Jones (Dennis Morgan) grows familiar with the ""Diary of a Housewife"" column written by Elizabeth Lane (Barbara Stanwyck). Jeff's nurse arranges with Elizabeth's publisher, Alexander Yardley (Sydney Greenstreet), for Jeff to spend the holiday at Elizabeth's bucolic Connecticut farm with her husband and child. But the column is a sham, so Yardley hastens to arrange a publicity ploy by setting up single, nondomestic Elizabeth on a country farm.",,G,"Classics, Comedy",Peter Godfrey,"Lionel Houser, Adele Comandini","Barbara Stanwyck, Dennis Morgan, Sydney Greenstreet, Reginald Gardiner, S.Z. Sakall, Robert Shayne, Una O'Connor, Frank Jenks, Joyce Compton, Dick Elliott, Betty Alexander, Douglas Carter Beane, Allen Fox, Lillian Bronson, Charles Sherlock, Arthur Ayleswofth, Jody Gilbert, Charles Arnt, Fred Kelsey, Jo Gilbert, Jack Mower, John Dehner, Pat Lane, Robert Machray, Marie Blake, Charles Marsh, Olaf Hytten, John O'Connor, Walter S. Baldwin, Emmett E. Smith",1/1/1945,11/18/2016,101,Warner Bros. Pictures,Fresh,88,17,Upright,75,3731,3,15,2
m/1004502-coma,Coma,"Boston medical resident Susan Wheeler (Geneviève Bujold) becomes suspicious when her friend (Lois Chiles) is left in an irreversible coma after a routine procedure. Once she uncovers evidence of other patients being left in comas after undergoing procedures in the same operating room, she fears a conspiracy is afoot. When her physician boyfriend, Mark Bellows (Michael Douglas), is skeptical about her findings, Susan must go it alone to uncover the horrible truth.",,PG,"Action & Adventure, Mystery & Suspense",Michael Crichton,Michael Crichton,"Geneviève Bujold, Michael Douglas, Richard Widmark, Elizabeth Ashley, Rip Torn, Lois Chiles, Hari Rhodes, Hari, Gary Barton, Frank Downing, Richard Doyle, Alan Haufrect, Lance Le Gault, Michael MacRae, Betty McGuire, Tom Selleck, Charles Siebert, William Wintersole, Ernie Anderson, Harry Basch, Maury Cooper, Joni Palmer, Joanna Kerns, Kay Cole, Sarina C. Grant, Benny Rubin, Dick Balduzzi, Gary Bisig, Michael Lally, Duane Tucker, Paul Ryan, David McKnight, Robert Burton, Ed Harris, Joe Bratcher, Martin Speer, Roger Newman, Lois Walden, Tom Borut, Philip G. Brooks, Kurt Andon, Wyatt Johnson, John Widlock, Del Hinkley, Michael Mann, Gerald Benston, Paul Davidson, Amentha Dymally, Sharron Frame, Sue Bugden, Susie Luner, Gerald Berns, Edward C. Higgins, Don Torres",1/6/1978,11/27/2013,113,WARNER BROTHERS PICTURES,Fresh,81,26,Upright,66,7692,5,21,5
m/1005152-damn_yankees,Damn Yankees,"Joe Boyd, an aging Washington Senators fan, would sell his soul for the Senators to beat the New York Yankees and win the pennant. Enter Applegate (Ray Walston), who offers to turn Boyd into Joe Hardy (Tab Hunter), a powerful young baseball player, in exchange for his soul. When Boyd agrees, he becomes Hardy and leads the Senators on a winning streak. When he starts to miss his wife, though, and questions the deal, Applegate sends temptress Lola (Gwen Verdon) into the mix.",,NR,"Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy","George Abbott, Stanley Donen",George Abbott,"Tab Hunter, Gwen Verdon, Ray Walston, Russ Brown, Shannon Bolin, Nathaniel Frey, Jimmy Komack, Jimmie Komack, Rae Allen, Robert Shafer, Jean Stapleton, Albert Linville, Bob Fosse, Phil Arnold, Elizabeth Howell",9/26/1958,5/31/2019,110,Warner Home Video,Fresh,76,17,Upright,69,2832,5,13,4
m/1005199-dangerous_liaisons,Dangerous Liaisons,"The Marquise de Merteuil (Glenn Close) and the Vicomte de Valmont (John Malkovich) display the petty jealousies and jaded insouciance of life in France's royal court in the 18th century, casually ruining the lives of de Merteuil's young romantic rival (Uma Thurman), the music teacher (Keanu Reeves) for whom she secretly pines and the upstanding Madame de Tourvel (Michelle Pfeiffer). But when actual romantic feelings begin to surface, their games take on a more treacherous air.","Stylish, seductive, and clever, Stephen Frears' adaptation is a wickedly entertaining exploration of sexual politics.",R,Drama,Stephen Frears,Christopher Hampton,"Glenn Close, John Malkovich, Michelle Pfeiffer, Uma Thurman, Keanu Reeves, Swoosie Kurtz, Mildred Natwick, Peter Capaldi, Joe Sheridan, Valerie Cogan, Laura Benson, Nicholas Hawtrey, Francois Lalande, François Montagut, Harry Jones",1/1/1988,5/1/2008,120,Warner Home Video,Fresh,93,30,Upright,83,46589,8,28,2
m/1005381-days_of_wine_and_roses,Days of Wine and Roses,"Joe Clay (Jack Lemmon) is a rising young public relations executive when he meets Kirsten Arnesen (Lee Remick), a pretty secretary, at a business party. Joe and Kirsten are both ambitious, and they are on the road to success when they fall in love and marry. Soon after, however, Joe coaxes Kirsten to begin drinking with him on a regular basis. Eventually, they are both dependent on alcohol. Their marriage deteriorates, and their lives spiral into disaster, as a result.",,NR,"Classics, Drama",Blake Edwards,J.P. Miller,"Jack Lemmon, Lee Remick, Charles Bickford, Jack Klugman, Alan Hewitt, Tom Palmer, Debbie Megowan, Maxine Stuart, Katherine Squire, Jack Albertson, Ken Lynch, Gail Bonney, Olan Soule, Mary Benoit, Ella Ethridge, Rita Kenaston, J. Pat O'Malley, Robert ""Buddy"" Shaw, Al Paige, James Lanphier, Doc Stortt, Jack Riley, Rus Bennett, Dick Crockett, Roger Barrett, Jack Railey, Lisa Guiraut, Carl Arnold, Tom Rosqui, Barbara Hines, Charlene Holt",12/26/1962,11/27/2013,117,WARNER BROTHERS PICTURES,Fresh,100,12,Upright,88,2553,1,12,0
m/1005512-death_in_venice,Death in Venice,"Composer Gustave Aschenbach (Dirk Bogarde) travels to a Venice resort to escape personal and artistic stress. However, peace eludes him as he develops a disturbing attraction to an adolescent boy, Tadzio (Björn Andresen). However, their lives are both threatened with a sudden outbreak of cholera.","Luchino Visconti's Death in Venice is one of his emptier meditations on beauty, but fans of the director will find his knack for sumptuous visuals remains intact.",PG,Drama,Luchino Visconti,"Luchino Visconti, Nicola Badalucco, Niccola Badalucco","Dirk Bogarde, Björn Andrésen, Silvana Mangano, Marisa Berenson, Mark Burns, Romolo Valli, Sergio Garafanolo, Carole André, Nora Ricci, Masha Predit, Leslie French, Franco Fabrizi, Sergio Garfagnoli, Luigi Battaglia, Ciro Cristofoletti, Dominique Darel, Bruno Baschetti, Mireilla Pompili",3/1/1971,1/1/2008,130,WARNER BROTHERS PICTURES,Fresh,71,24,Upright,81,6409,4,17,7
m/1005875-dinner_at_eight,Dinner at Eight,"In this comedic drama, an ambitious New York socialite plans an extravagant dinner party as her businessman husband, Oliver (Lionel Barrymore), contends with financial woes, causing a lot of tension between the couple. Meanwhile, their high-society friends and associates, including the gruff Dan Packard (Wallace Beery) and his sultry spouse, Kitty (Jean Harlow), contend with their own entanglements, leading to revelations at the much-anticipated dinner.",,NR,"Classics, Comedy, Drama, Romance",George Cukor,"Herman J. Mankiewicz, Frances Marion, Donald Ogden Stewart","Marie Dressler, John Barrymore, Wallace Beery, Jean Harlow, Lionel Barrymore, Lee Tracy, Edmund Lowe, Madge Evans, Jean Hersholt, Billie Burke, Karen Morley, Louise Closser Hale, Phillips Holmes, May Robson, Grant Mitchell, Phoebe Foster, Elizabeth Patterson, Hilda Vaughn, Harry Beresford, Edwin Maxwell, John Davidson, Edward Woods, George Baxter, Herman Bing, Anna Duncan, Herbert Bunston, May Beatty",8/23/1933,1/1/2009,113,WARNER BROTHERS PICTURES,Fresh,90,20,Upright,74,2830,1,18,2
m/1006042-dodge_city,Dodge City,"In 1872, Dodge City, Kansas is the epicenter of cattle drives and lawlessness. Run by Jeff Surrett (Bruce Cabot), Dodge City isn't safe for anyone or anything. When Wade Hatton (Errol Flynn) arrives for a cattle drive, he's moved by the violent death of a young boy to take up the post of sheriff and take back the town from Surrett and his cohorts. But first he must contend with the rowdy townsfolk who, having been so long without law, desire to take the law into their own hands.",,NR,"Classics, Western",Michael Curtiz,Robert Buckner,"Errol Flynn, Olivia de Havilland, Bruce Cabot, Ann Sheridan, Frank McHugh, Alan Hale, John Litel, Victor Jory, Henry Travers, Henry O'Neill, Guinn 'Big Boy' Williams, Gloria Holden, Douglas Fowley, William Lundigan, Georgia Caine, Charles Halton, Ward Bond, Bobs Watson, Nat Carr, Russell Simpson, Clem Bevans, Cora Witherspoon, Joseph Crehan, Thurston Hall, Chester Clute, Monte Blue, James Burke, Robert E. Homans, George Guhl, Spencer Charters, Bud Osborne, Pat O'Malley, Wilfred Lucas, Milton Kibbee, Vera Lewis, Ralph Sanford, Merrill McCormack, Fred Graham, Henry Otho, Richard Cramer, Earle Hodgins, Tom Chatterton, Pat Flaherty, Jim Farley, Jack Mower, Horace B. Carpenter, Francis Sayles, William Crowell, Earl Dwire, Bob Stevenson, Bruce Mitchell, Hal Craig, Howard Mitchell, George Chesebro, Frank Pharr, Ed Peil Sr., Frank Mayo, Guy Wilkerson, Steve Clark",4/8/1939,4/16/2012,104,WARNER BROTHERS PICTURES,Fresh,100,13,Upright,74,2620,1,13,0
m/1006223-how_the_grinch_stole_christmas,How the Grinch Stole Christmas,,How the Grinch Stole Christmas brings an impressive array of talent to bear on an adaptation that honors a classic holiday story -- and has rightfully become a yuletide tradition of its own.,NR,"Animation, Classics, Comedy, Kids & Family, Musical & Performing Arts, Television","Chuck Jones, Ben Washam",Dr. Seuss,"Boris Karloff, June Foray, Thurl Ravenscroft, Eugene Poddany",6/1/1967,9/24/2018,,Warner Home Video,Fresh,100,25,Upright,98,93,5,25,0
m/1006416-east_of_eden,East of Eden,"In this film based on John Steinbeck's epic novel, Cal Trask (James Dean), the son of a California farmer (Raymond Massey), feels that his father cares only about his brother, Aron (Richard Davalos). When Cal embarks on a business venture to gain the favor of his dad, he finds himself dealing with his estranged mother (Jo Van Fleet), now the owner of a brothel, and tensions in the family rise even further when he begins to fall for Aron's girlfriend, Abra (Julie Harris).",,PG,"Classics, Drama",Elia Kazan,Paul Osborn,"James Dean, Julie Harris, Jo Van Fleet, Raymond Massey, Burl Ives, Albert Dekker, Richard Davalos, Harold Gordon, Timothy Carey, Mario Siletti, Lonny Chapman, Nick Dennis, Richard Garrick, Lois Smith, Bette Treadville, Barbara Baxley, Frank Mazzola, Tex Mooney, Loretta Rush, Harry Cording, William 'Bill' Phillips, Jonathan Haze, John George, Earle Hodgins, C. Ramsay Hill, Edward McNally, Jack Carr, Roger Creed, Effie Laird, Wheaton Chambers, Ed Clark, Al Ferguson, Franklyn Farnum, Rose Plummer",4/10/1955,12/31/2007,115,Warner Bros. Pictures,Fresh,85,39,Upright,90,23523,5,33,6
m/1006646-enforcer,The Enforcer,"Police officer ""Dirty Harry"" Callahan (Clint Eastwood) is reassigned from homicide to personnel after his latest use of excessive force. Meanwhile, a terrorist group calling themselves the People's Revolutionary Strike Force organizes a series of crimes in San Francisco, hoping to enrich themselves. When they kidnap the mayor (John Crawford) and steal rockets and rifles for their next attack, Harry and his new female partner, Inspector Kate Moore (Tyne Daly), must stop the terrorists.","Though the slightest hints of series fatigue begin to emerge, The Enforcer delivers riveting action and better humor than its predecessors.",R,"Action & Adventure, Drama, Mystery & Suspense","James Fargo, Allen E. Smith","Stirling Silliphant, Dean Riesner","Clint Eastwood, Tyne Daly, Harry Guardino, Bradford Dillman, DeVeren Bookwalter, John Mitchum, John Crawford, Samantha Doane, Albert Popwell, Robert Hoy, Jocelyn Jones, M.G. Kelly, Rudy Ramos, Bill Ackridge, Joe Bellan, Jan Stratton, Will MacMillian, Jerry Walter, Michael Cavanaugh, Dick Durock, Robert Behling, Terry McGovern, John Roselius, Brian Fong, Chuck Hicks, Fritz Manes, Nick Pellegrino, Bill Jelliffe",1/1/1976,5/23/2016,96,Warner Bros. Pictures,Fresh,68,34,Spilled,59,16007,4,23,11
m/1007073-fandango,Fandango,"Gardner Barnes (Kevin Costner) is a young Texan who has just graduated from college and is unsure of what to do next. Along with his friends, collectively known as the Groovers, Gardner embarks on a road trip to the Rio Grande as a last hurrah for the group. As the trip progresses, Gardner and his buddies, including Kenneth Waggener (Sam Robards) and Phil Hicks (Judd Nelson), struggle with their impending adulthood and the looming issue of the Vietnam War.",,PG,"Comedy, Drama",Kevin Reynolds,"Kevin Reynolds, James Big Boy Medlin","Kevin Costner, Judd Nelson, Sam Robards, Chuck Bush, Brian Cesak, Elizabeth Daily, Suzy Amis, Marvin J. McIntyre, Glenne Headly, Pepe Serna, Robyn Rose, Stanley Grover, Jane A. Johnston, Don Brunner, Michael Conn, Michael Maxwell Katz, Dana Halsted, Karl Wickman, Michael M. Vendrell, Bill Evridge, Margaret Nelson, Bill Warren, Ken Fagen, Bill Silver, Manley Adams, Ben Graham, Jewel Watson, Allen Keown",1/25/1985,3/27/2016,91,Warner Home Video,Rotten,50,6,Upright,78,5733,0,3,3
m/1007832-frantic,Frantic,"While attending a medical conference in Paris, Dr. Richard Walker (Harrison Ford) is horrified when his wife, Sondra (Betty Buckley), is abducted from their hotel room while he is taking a shower. Using his limited knowledge of French language and culture, Walker must navigate the bureaucracy of French law enforcement and ultimately, with the help of street waif Michelle (Emmanuelle Seigner), infiltrate Paris' criminal underworld in order to discover what really happened to his wife.","A tense, on-point thriller in the vein of Polanski's earlier work.",R,"Action & Adventure, Drama, Mystery & Suspense",Roman Polanski,"Roman Polanski, Gérard Brach","Harrison Ford, Emmanuelle Seigner, Betty Buckley, Jimmie Ray Weeks, John Mahoney, Jimmie Ray Weeks, Yorgo Voyagis, David Huddleston, Gérard Klein, Jacques Ciron, Dominique Pinon, Thomas M. Pollard, Alexandra Stewart, Robert Barr, Boll Boyer, Fonky French Family, Djiby Soumare, Dominique Virton, Louise Vinceni, Alan Ladd, Patrice Melennec, Michael Morris, Ella Jaroszewicz, Marc Dudicourt, Artus de Penguern, Richard Dieux, Stephane D'Audeville, Yves Rénier, Alain Doutey, Robert Ground, Bruce Johnson, Roch Leibovici, Louise Vincent, Andre Quiqui, Tina Sportolaro, Patrick Floersheim, Joelle Lagneau, Marcel Bluwal, Jean-Pierre Delage, Isabelle Noah, David Jalil, Jean-Claude Houbard, Raouf Ben Amor, Claude Doineau",2/26/1988,8/18/2008,120,Warner Home Video,Certified-Fresh,76,42,Upright,64,22087,6,32,10
